"","host_acceptance_rate","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed.Cap.Rouge","neighbourhood_cleansed.Chutes.Montmorency","neighbourhood_cleansed.Cité.Universitaire","neighbourhood_cleansed.Des.Châtels","neighbourhood_cleansed.Duberger.Les.Saules","neighbourhood_cleansed.Jésuites","neighbourhood_cleansed.L.Aéroport","neighbourhood_cleansed.Lac.Saint.Charles","neighbourhood_cleansed.Lairet","neighbourhood_cleansed.Loretteville","neighbourhood_cleansed.Maizerets","neighbourhood_cleansed.Montcalm","neighbourhood_cleansed.Neufchâtel.Est.Lebourgneuf","neighbourhood_cleansed.Notre.Dame.des.Laurentides","neighbourhood_cleansed.Plateau","neighbourhood_cleansed.Pointe.de.Sainte.Foy","neighbourhood_cleansed.Quartier.4.2","neighbourhood_cleansed.Quartier.4.3","neighbourhood_cleansed.Quartier.4.5","neighbourhood_cleansed.Quartier.4.6","neighbourhood_cleansed.Quartier.5.1","neighbourhood_cleansed.Quartier.5.2","neighbourhood_cleansed.Quartier.5.4","neighbourhood_cleansed.Saint.Émile","neighbourhood_cleansed.Saint.Jean.Baptiste","neighbourhood_cleansed.Saint.Louis","neighbourhood_cleansed.Saint.Roch","neighbourhood_cleansed.Saint.Sacrement","neighbourhood_cleansed.Saint.Sauveur","neighbourhood_cleansed.Sillery","neighbourhood_cleansed.Val.Bélair","neighbourhood_cleansed.Vanier","neighbourhood_cleansed.Vieux.Limoilou","neighbourhood_cleansed.Vieux.Moulin","neighbourhood_cleansed.Vieux.Québec.Cap.Blanc.Colline.parlementaire","property_type.Camper.RV","property_type.Entire.apartment","property_type.Entire.bungalow","property_type.Entire.cabin","property_type.Entire.chalet","property_type.Entire.condominium","property_type.Entire.cottage","property_type.Entire.guest.suite","property_type.Entire.guesthouse","property_type.Entire.home.apt","property_type.Entire.house","property_type.Entire.loft","property_type.Entire.place","property_type.Entire.serviced.apartment","property_type.Entire.townhouse","property_type.Private.room","property_type.Private.room.in.apartment","property_type.Private.room.in.bed.and.breakfast","property_type.Private.room.in.bungalow","property_type.Private.room.in.condominium","property_type.Private.room.in.cottage","property_type.Private.room.in.guest.suite","property_type.Private.room.in.guesthouse","property_type.Private.room.in.hostel","property_type.Private.room.in.house","property_type.Private.room.in.loft","property_type.Private.room.in.nature.lodge","property_type.Private.room.in.serviced.apartment","property_type.Private.room.in.townhouse","property_type.Private.room.in.villa","property_type.Room.in.aparthotel","property_type.Room.in.bed.and.breakfast","property_type.Room.in.boutique.hotel","property_type.Room.in.hostel","property_type.Room.in.hotel","property_type.Room.in.nature.lodge","property_type.Room.in.serviced.apartment","property_type.Shared.room","property_type.Shared.room.in.apartment","property_type.Shared.room.in.condominium","property_type.Shared.room.in.dorm","property_type.Shared.room.in.hostel","property_type.Shared.room.in.loft","property_type.Shared.room.in.townhouse","property_type.Tiny.house","room_type.Entire.home.apt","room_type.Hotel.room","room_type.Private.room","room_type.Shared.room","accommodates","beds","price","minimum_nights","maximum_nights","minimum_maximum_nights","availability_30","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_seniority","private_bath","shared_bath","number_bath","classe_geographique.1","classe_geographique.2","classe_geographique.3","classe_geographique.4","classe_geographique.5","classe_geographique.6","classe_geographique.7","classe_geographique.8","classe_geographique.9","classe_geographique.10"
"1878",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,28,88,178,15,15,1,97,10,10,10,10,10,10,0,33,0,0,1.78,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1879",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,8,8,2,100,10,10,10,10,10,9,0,33,0,0,0.95,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1880",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,54,1,1125,99,30,90,180,26,26,1,99,10,10,10,10,10,10,0,33,0,0,3.08,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1881",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,7,7,0,100,10,10,10,10,10,10,0,33,0,0,0.83,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1882",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,4,4,1,95,10,10,10,10,10,10,0,33,0,0,0.49,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1883",100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,99,3,1125,1125,0,0,0,4,4,0,100,10,10,10,10,10,10,0,1,0,0,0.52,1671,0,0,1,0,0,0,0,0,0,1,0,0,0
"1884",100,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,250,9,1125,1125,22,65,262,4,4,0,90,9,9,9,9,10,9,1,1,0,0,0.49,983,0,0,1,0,0,0,1,0,0,0,0,0,0
"1885",89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,190,2,30,1125,30,90,365,5,5,0,92,9,9,9,8,10,9,1,1,0,0,0.6,875,0,0,1.5,0,0,0,0,0,1,0,0,0,0
"1886",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,5,5,0,92,8,10,10,10,10,8,0,33,0,0,0.6,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1887",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,2,2,0,100,10,10,10,10,10,10,0,33,0,0,0.3,266,0,0,1,0,0,0,0,0,0,1,0,0,0
"1888",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,27,83,173,6,6,0,100,10,10,10,10,10,9,0,33,0,0,0.71,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1889",100,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,29,31,1125,1125,12,72,346,2,2,0,100,9,9,10,10,10,10,1,17,0,0,0.31,2435,0,0,1,0,0,0,0,1,0,0,0,0,0
"1890",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,10,70,160,5,5,0,100,10,10,10,10,9,10,0,33,0,0,0.59,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1891",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,4,4,1,100,10,10,10,10,10,10,0,33,0,0,0.49,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1892",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,4,4,0,100,10,10,10,10,10,10,0,33,0,0,0.47,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1893",97,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,165,1,1125,1125,29,89,358,8,8,0,98,10,9,10,10,10,10,1,2,0,0,1.82,2175,0,0,1,0,0,0,0,0,0,0,1,0,0
"1894",100,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,28,31,1125,1125,0,0,162,1,1,0,100,10,10,10,10,10,10,1,17,0,0,0.17,2434,0,0,1,0,0,0,0,1,0,0,0,0,0
"1895",100,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,31,31,1125,1125,11,71,346,3,3,0,93,10,9,10,9,10,9,1,17,0,0,0.46,2434,0,0,1,0,0,0,0,1,0,0,0,0,0
"1896",97,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,150,1,1125,1125,2,59,334,10,10,2,94,10,9,9,10,9,10,1,2,0,0,2.22,2175,0,0,1,0,0,0,0,0,0,0,1,0,0
"1897",100,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,50,1,15,1125,0,0,0,4,4,0,90,9,9,10,10,10,9,1,1,1,0,0.51,815,0,1,1,0,1,0,0,0,0,0,0,0,0
"1898",91,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,30,1,4,1125,0,0,0,15,15,0,96,10,10,10,10,10,10,1,1,1,0,1.88,1708,0,1,1,0,0,0,0,0,0,0,1,0,0
"1899",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,179,22,22,1,99,10,10,10,10,10,10,0,33,0,0,2.68,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1900",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,5,5,0,100,10,10,10,10,10,10,0,33,0,0,0.61,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1901",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,99,1,1125,99,10,70,160,2,2,0,80,9,10,10,10,9,8,0,33,0,0,0.24,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1902",100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,75,1,1125,1125,0,0,0,0,0,0,70,10,2,2,10,8,10,0,1,0,0,0.76,253,0,0,1,0,0,0,0,0,0,0,0,0,1
"1903",100,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,80,3,30,1125,0,0,0,1,1,0,100,10,10,10,10,10,8,0,1,0,0,0.13,251,0,0,1,0,0,0,0,0,0,0,0,0,1
"1904",100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,150,2,30,1125,30,87,87,17,17,1,100,10,10,10,10,10,10,1,1,0,0,2.13,2072,0,0,1,0,0,0,0,0,0,1,0,0,0
"1905",100,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,80,1,1125,1125,25,45,45,22,22,0,100,10,10,10,10,10,10,1,2,1,0,2.65,1055,1,0,1,0,0,0,0,0,0,0,0,1,0
"1906",88,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,50,31,1125,1125,29,89,364,0,0,0,70,2,10,7,10,10,4,1,4,0,0,0.02,2077,0,0,1,0,0,0,0,1,0,0,0,0,0
"1907",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,26,81,171,2,2,0,100,10,10,8,10,10,10,0,33,0,0,0.26,266,0,0,1,0,0,0,0,0,0,1,0,0,0
"1908",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,180,5,5,0,100,10,10,10,10,10,10,0,33,0,0,0.63,266,0,0,1,0,0,0,0,0,0,1,0,0,0
"1909",75,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,65,2,1125,1125,0,0,0,0,0,0,100,2,10,8,10,9,7,0,2,1,0,0.02,2309,0,0,1.5,0,0,0,1,0,0,0,0,0,0
"1910",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,59,1,1125,99,30,90,178,4,4,0,100,10,10,10,10,10,9,0,33,0,0,0.49,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1911",67,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,104,2,1125,1125,30,60,143,1,1,0,100,10,10,10,10,10,10,0,6,2,0,0.83,2030,0,0,1,0,0,0,0,0,0,1,0,0,0
"1912",100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,70,1,1125,1125,0,0,0,4,4,0,80,7,8,8,7,7,8,0,1,1,0,0.52,248,0,1,1,0,0,0,0,1,0,0,0,0,0
"1913",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,89,1,1125,99,30,90,180,1,1,0,100,10,10,10,10,10,8,0,33,0,0,0.15,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1914",100,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,89,1,1125,99,20,80,170,2,2,0,100,10,10,10,10,10,8,0,33,0,0,0.27,265,0,0,1,0,0,0,0,0,0,1,0,0,0
"1915",88,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,42,1,1,1,0,10,285,12,12,0,97,10,9,10,10,10,10,0,1,1,0,1.54,1709,0,1,1,0,0,0,0,0,0,0,0,1,0
"1916",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,40,2,20,1125,0,10,285,1,1,0,100,10,10,10,10,10,10,0,1,1,0,0.14,1412,0,1,1,0,1,0,0,0,0,0,0,0,0
"1917",98,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,108,2,1125,1125,9,66,312,22,22,3,100,10,10,10,10,10,10,1,1,0,0,3.04,2022,0,0,1,0,0,0,0,1,0,0,0,0,0
"1918",97,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,150,2,7,7,30,90,180,0,0,0,67,10,2,9,10,9,6,1,1,0,0,0.93,243,0,0,1,0,0,0,0,1,0,0,0,0,0
"1919",100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,66,2,1125,1125,23,44,44,5,5,0,96,10,9,10,10,10,10,0,1,0,0,0.64,278,0,0,1,0,0,0,0,1,0,0,0,0,0
"1920",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,30,1,1125,1125,17,55,327,0,0,0,80,2,10,7,10,10,6,1,3,2,0,0.15,694,0,1,1,0,0,0,0,0,1,0,0,0,0
"1921",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,40,1,1125,1125,18,55,327,0,0,0,65,2,2,9,10,10,4,1,3,2,0,0.11,693,0,1,1,0,0,0,0,0,1,0,0,0,0
"1922",100,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,125,1,365,365,0,0,0,4,4,0,100,10,10,10,10,9,10,1,1,0,0,0.5,2905,0,0,1,0,0,0,0,0,0,1,0,0,0
"1923",100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,214,1,30,1125,29,89,148,9,9,1,100,10,10,10,10,10,9,1,6,0,0,1.18,250,0,0,2,0,0,0,0,0,0,0,1,0,0
